 3.2844295204207E-02  8.0032587395393E-01 -2.6916831056988E+00  8.6201573767583E-02  0.0000000000000E+00 -8.2235784697641E-01
 3.3665149692102E-02  7.9912870527663E-01 -2.8266836881679E+00  8.6054198537437E-02  0.0000000000000E+00 -8.2101462032372E-01
 3.4485985506987E-02  7.9786993189108E-01 -2.9648621129298E+00  8.5899845223629E-02  0.0000000000000E+00 -8.1960553355882E-01
 3.5306802202121E-02  7.9654811648174E-01 -3.1062031961712E+00  8.5738365821963E-02  0.0000000000000E+00 -8.1812913727290E-01
 3.6127599331589E-02  7.9516183485300E-01 -3.2506910398552E+00  8.5569613824084E-02  0.0000000000000E+00 -8.1658399702646E-01
 3.6948376450345E-02  7.9370967655996E-01 -3.3983090176410E+00  8.5393444281500E-02  0.0000000000000E+00 -8.1496869402212E-01
 3.7769133114245E-02  7.9219024555069E-01 -3.5490397610682E+00  8.5209713870568E-02  0.0000000000000E+00 -8.1328182578829E-01
 3.8589868880090E-02  7.9060216081960E-01 -3.7028651460187E+00  8.5018280958424E-02  0.0000000000000E+00 -8.1152200687306E-01
 3.9410583305666E-02  7.8894405707154E-01 -3.8597662794641E+00  8.4819005669803E-02  0.0000000000000E+00 -8.0968786954793E-01
 4.0231275949783E-02  7.8721458539614E-01 -4.0197234865143E+00  8.4611749954712E-02  0.0000000000000E+00 -8.0777806452097E-01
 4.1051946372319E-02  7.8541241395206E-01 -4.1827162977756E+00  8.4396377656920E-02  0.0000000000000E+00 -8.0579126165880E-01
 4.1872594134260E-02  7.8353622866067E-01 -4.3487234370335E+00  8.4172754583213E-02  0.0000000000000E+00 -8.0372615071696E-01
 4.2693218797744E-02  7.8158473390852E-01 -4.5177228092687E+00  8.3940748573376E-02  0.0000000000000E+00 -8.0158144207805E-01
 4.3513819926107E-02  7.7955665325843E-01 -4.6896914890175E+00  8.3700229570855E-02  0.0000000000000E+00 -7.9935586749727E-01
 4.4334397083925E-02  7.7745073016837E-01 -4.8646057090947E+00  8.3451069694051E-02  0.0000000000000E+00 -7.9704818085459E-01
 4.5154949837057E-02  7.7526572871786E-01 -5.0424408496847E+00  8.3193143308195E-02  0.0000000000000E+00 -7.9465715891307E-01
 4.5975477752696E-02  7.7300043434124E-01 -5.2231714278150E+00  8.2926327097754E-02  0.0000000000000E+00 -7.9218160208278E-01
 4.6795980399413E-02  7.7065365456719E-01 -5.4067710872260E+00  8.2650500139328E-02  0.0000000000000E+00 -7.8962033518961E-01
 4.7616457347202E-02  7.6822421976412E-01 -5.5932125886467E+00  8.2365543974961E-02  0.0000000000000E+00 -7.8697220824834E-01
 4.8436908167530E-02  7.6571098389052E-01 -5.7824678004903E+00  8.2071342685844E-02  0.0000000000000E+00 -7.8423609723942E-01
 4.9257332433386E-02  7.6311282525012E-01 -5.9745076899801E+00  8.1767782966327E-02  0.0000000000000E+00 -7.8141090488873E-01
 5.0077729719327E-02  7.6042864725087E-01 -6.1693023147211E+00  8.1454754198194E-02  0.0000000000000E+00 -7.7849556144961E-01
 5.0898099601529E-02  7.5765737916712E-01 -6.3668208147257E+00  8.1132148525149E-02  0.0000000000000E+00 -7.7548902548653E-01
 5.1718441657838E-02  7.5479797690453E-01 -6.5670314049087E+00  8.0799860927446E-02  0.0000000000000E+00 -7.7239028465959E-01
 5.2538755467818E-02  7.5184942376708E-01 -6.7699013680602E+00  8.0457789296602E-02  0.0000000000000E+00 -7.6919835650931E-01
 5.3359040612803E-02  7.4881073122505E-01 -6.9753970483131E+00  8.0105834510140E-02  0.0000000000000E+00 -7.6591228924075E-01
 5.4179296675951E-02  7.4568093968389E-01 -7.1834838451128E+00  7.9743900506293E-02  0.0000000000000E+00 -7.6253116250634E-01
 5.4999523242291E-02  7.4245911925279E-01 -7.3941262077028E+00  7.9371894358604E-02  0.0000000000000E+00 -7.5905408818662E-01
 5.5819719898781E-02  7.3914437051244E-01 -7.6072876301397E+00  7.8989726350358E-02  0.0000000000000E+00 -7.5548021116808E-01
 5.6639886234354E-02  7.3573582528122E-01 -7.8229306468427E+00  7.8597310048795E-02  0.0000000000000E+00 -7.5180871011745E-01
 5.7460021839980E-02  7.3223264737880E-01 -8.0410168286979E+00  7.8194562379003E-02  0.0000000000000E+00 -7.4803879825124E-01
 5.8280126308712E-02  7.2863403338707E-01 -8.2615067797233E+00  7.7781403697466E-02  0.0000000000000E+00 -7.4416972410035E-01
 5.9100199235745E-02  7.2493921340671E-01 -8.4843601343028E+00  7.7357757865171E-02  0.0000000000000E+00 -7.4020077226831E-01
 5.9920240218466E-02  7.2114745180914E-01 -8.7095355550088E+00  7.6923552320194E-02  0.0000000000000E+00 -7.3613126418260E-01
 6.0740248856514E-02  7.1725804798331E-01 -8.9369907310149E+00  7.6478718149737E-02  0.0000000000000E+00 -7.3196055883830E-01
 6.1560224751832E-02  7.1327033707564E-01 -9.1666823771155E+00  7.6023190161509E-02  0.0000000000000E+00 -7.2768805353295E-01
 6.2380167508722E-02  7.0918369072315E-01 -9.3985662333579E+00  7.5556906954384E-02  0.0000000000000E+00 -7.2331318459193E-01
 6.3200076733904E-02  7.0499751777857E-01 -9.6325970653000E+00  7.5079810988276E-02  0.0000000000000E+00 -7.1883542808350E-01
 6.4019952036568E-02  7.0071126502647E-01 -9.8687286649029E+00  7.4591848653155E-02  0.0000000000000E+00 -7.1425430052249E-01
 6.4839793028431E-02  6.9632441788990E-01 -1.0106913852065E+01  7.4092970337118E-02  0.0000000000000E+00 -7.0956935956201E-01
 6.5659599323799E-02  6.9183650112635E-01 -1.0347104476807E+01  7.3583130493456E-02  0.0000000000000E+00 -7.0478020467187E-01
 6.6479370539613E-02  6.8724707951242E-01 -1.0589251422124E+01  7.3062287706646E-02  0.0000000000000E+00 -6.9988647780345E-01
 6.7299106295517E-02  6.8255575851614E-01 -1.0833304607499E+01  7.2530404757167E-02  0.0000000000000E+00 -6.9488786403946E-01
 6.8118806213907E-02  6.7776218495624E-01 -1.1079212993096E+01  7.1987448685093E-02  0.0000000000000E+00 -6.8978409222812E-01
 6.8938469919992E-02  6.7286604764740E-01 -1.1326924584642E+01  7.1433390852383E-02  0.0000000000000E+00 -6.8457493560088E-01
 6.9758097041851E-02  6.6786707803053E-01 -1.1576386438992E+01  7.0868207003780E-02  0.0000000000000E+00 -6.7926021237247E-01
 7.0577687210488E-02  6.6276505078741E-01 -1.1827544670401E+01  7.0291877326252E-02  0.0000000000000E+00 -6.7383978632275E-01
 7.1397240059891E-02  6.5755978443867E-01 -1.2080344457494E+01  6.9704386506906E-02  0.0000000000000E+00 -6.6831356735930E-01
 7.2216755227090E-02  6.5225114192420E-01 -1.2334730050950E+01  6.9105723789286E-02  0.0000000000000E+00 -6.6268151205986E-01
 7.3036232352213E-02  6.4683903116530E-01 -1.2590644781896E+01  6.8495883027996E-02  0.0000000000000E+00 -6.5694362419382E-01
 7.3855671078543E-02  6.4132340560740E-01 -1.2848031071031E+01  6.7874862741564E-02  0.0000000000000E+00 -6.5109995522184E-01
 7.4675071052576E-02  6.3570426474282E-01 -1.3106830438463E+01  6.7242666163470E-02  0.0000000000000E+00 -6.4515060477279E-01
 7.5494431924080E-02  6.2998165461250E-01 -1.3366983514284E+01  6.6599301291276E-02  0.0000000000000E+00 -6.3909572109713E-01
 7.6313753346147E-02  6.2415566828600E-01 -1.3628430049870E+01  6.5944780933770E-02  0.0000000000000E+00 -6.3293550149593E-01
 7.7133034975256E-02  6.1822644631857E-01 -1.3891108929919E+01  6.5279122756069E-02  0.0000000000000E+00 -6.2667019272457E-01
 7.7952276471324E-02  6.1219417718499E-01 -1.4154958185222E+01  6.4602349322599E-02  0.0000000000000E+00 -6.2030009137053E-01
 7.8771477497768E-02  6.0605909768896E-01 -1.4419915006177E+01  6.3914488137867E-02  0.0000000000000E+00 -6.1382554420430E-01
 7.9590637721557E-02  5.9982149334734E-01 -1.4685915757036E+01  6.3215571684998E-02  0.0000000000000E+00 -6.0724694850269E-01
 8.0409756813271E-02  5.9348169874842E-01 -1.4952895990895E+01  6.2505637461915E-02  0.0000000000000E+00 -6.0056475234381E-01
 8.1228834447154E-02  5.8704009788357E-01 -1.5220790465421E+01  6.1784728015130E-02  0.0000000000000E+00 -5.9377945487272E-01
 8.2047870301172E-02  5.8049712445132E-01 -1.5489533159318E+01  6.1052890971072E-02  0.0000000000000E+00 -5.8689160653764E-01
 8.2866864057067E-02  5.7385326213310E-01 -1.5759057289530E+01  6.0310179064877E-02  0.0000000000000E+00 -5.7990180929519E-01
 8.3685815400414E-02  5.6710904484017E-01 -1.6029295329174E+01  5.9556650166579E-02  0.0000000000000E+00 -5.7281071678455E-01
 8.4504724020671E-02  5.6026505693073E-01 -1.6300179026214E+01  5.8792367304658E-02  0.0000000000000E+00 -5.6561903446987E-01
 8.5323589611238E-02  5.5332193339662E-01 -1.6571639422847E+01  5.8017398686848E-02  0.0000000000000E+00 -5.5832751974984E-01
 8.6142411869506E-02  5.4628036001899E-01 -1.6843606875634E+01  5.7231817718177E-02  0.0000000000000E+00 -5.5093698203431E-01
 8.6961190496915E-02  5.3914107349217E-01 -1.7116011076325E+01  5.6435703016178E-02  0.0000000000000E+00 -5.4344828278716E-01
 8.7779925199001E-02  5.3190486151546E-01 -1.7388781073418E+01  5.5629138423180E-02  0.0000000000000E+00 -5.3586233553483E-01
 8.8598615685454E-02  5.2457256285155E-01 -1.7661845294414E+01  5.4812213015678E-02  0.0000000000000E+00 -5.2818010584002E-01
 8.9417261670166E-02  5.1714506735170E-01 -1.7935131568774E+01  5.3985021110699E-02  0.0000000000000E+00 -5.2040261124016E-01
 9.0235862871281E-02  5.0962331594684E-01 -1.8208567151568E+01  5.3147662269099E-02  0.0000000000000E+00 -5.1253092114995E-01
 9.1054419011250E-02  5.0200830060392E-01 -1.8482078747806E+01  5.2300241295793E-02  0.0000000000000E+00 -5.0456615672784E-01
 9.1872929816876E-02  4.9430106424734E-01 -1.8755592537446E+01  5.1442868236820E-02  0.0000000000000E+00 -4.9650949070589E-01
 9.2691395019365E-02  4.8650270064498E-01 -1.9029034201066E+01  5.0575658373218E-02  0.0000000000000E+00 -4.8836214718254E-01
 9.3509814354374E-02  4.7861435425790E-01 -1.9302328946188E+01  4.9698732211697E-02  0.0000000000000E+00 -4.8012540137822E-01
 9.4328187562061E-02  4.7063722005405E-01 -1.9575401534241E+01  4.8812215472026E-02  0.0000000000000E+00 -4.7180057935330E-01
 9.5146514387128E-02  4.6257254328522E-01 -1.9848176308164E+01  4.7916239071114E-02  0.0000000000000E+00 -4.6338905768823E-01
 9.5964794578869E-02  4.5442161922689E-01 -2.0120577220616E+01  4.7010939103775E-02  0.0000000000000E+00 -4.5489226312553E-01
 9.6783027891217E-02  4.4618579288098E-01 -2.0392527862796E+01  4.6096456820116E-02  0.0000000000000E+00 -4.4631167217391E-01
 9.7601214082785E-02  4.3786645864096E-01 -2.0663951493850E+01  4.5172938599528E-02  0.0000000000000E+00 -4.3764881067357E-01
 9.8419352916912E-02  4.2946505991922E-01 -2.0934771070852E+01  4.4240535921274E-02  0.0000000000000E+00 -4.2890525332333E-01
 9.9237444161706E-02  4.2098308873673E-01 -2.1204909279345E+01  4.3299405331620E-02  0.0000000000000E+00 -4.2008262316932E-01
 1.0005548759009E-01  4.1242208527451E-01 -2.1474288564423E+01  4.2349708407517E-02  0.0000000000000E+00 -4.1118259105493E-01
 1.0087348297982E-01  4.0378363738717E-01 -2.1742831162340E+01  4.1391611716807E-02  0.0000000000000E+00 -4.0220687503259E-01
 1.0169143011357E-01  3.9506938007823E-01 -2.2010459132621E+01  4.0425286774943E-02  0.0000000000000E+00 -3.9315723973702E-01
 1.0250932877892E-01  3.8628099493745E-01 -2.2277094390669E+01  3.9450909998205E-02  0.0000000000000E+00 -3.8403549572021E-01
 1.0332717876844E-01  3.7742020954002E-01 -2.2542658740836E+01  3.8468662653414E-02  0.0000000000000E+00 -3.7484349874840E-01
 1.0414497987968E-01  3.6848879680761E-01 -2.2807073909944E+01  3.7478730804156E-02  0.0000000000000E+00 -3.6558314906115E-01
 1.0496273191525E-01  3.5948857433205E-01 -2.3070261581236E+01  3.6481305253472E-02  0.0000000000000E+00 -3.5625639059294E-01
 1.0578043468284E-01  3.5042140366101E-01 -2.3332143428734E+01  3.5476581483057E-02  0.0000000000000E+00 -3.4686521015728E-01
 1.0659808799523E-01  3.4128918954611E-01 -2.3592641151983E+01  3.4464759588983E-02  0.0000000000000E+00 -3.3741163659396E-01
 1.0741569167036E-01  3.3209387915438E-01 -2.3851676511160E+01  3.3446044213897E-02  0.0000000000000E+00 -3.2789773987992E-01
 1.0823324553132E-01  3.2283746124258E-01 -2.4109171362518E+01  3.2420644475776E-02  0.0000000000000E+00 -3.1832563020380E-01
 1.0905074940644E-01  3.1352196529486E-01 -2.4365047694155E+01  3.1388773893223E-02  0.0000000000000E+00 -3.0869745700493E-01
 1.0986820312926E-01  3.0414946062474E-01 -2.4619227662064E+01  3.0350650307321E-02  0.0000000000000E+00 -2.9901540797741E-01
 1.1068560653858E-01  2.9472205544148E-01 -2.4871633626463E+01  2.9306495800074E-02  0.0000000000000E+00 -2.8928170803961E-01
 1.1150295947849E-01  2.8524189588088E-01 -2.5122188188359E+01  2.8256536609489E-02  0.0000000000000E+00 -2.7949861826968E-01
 1.1232026179841E-01  2.7571116500210E-01 -2.5370814226331E+01  2.7201003041282E-02  0.0000000000000E+00 -2.6966843480816E-01
 1.1313751335307E-01  2.6613208175024E-01 -2.5617434933502E+01  2.6140129377271E-02  0.0000000000000E+00 -2.5979348772784E-01
 1.1395471400258E-01  2.5650689988552E-01 -2.5861973854679E+01  2.5074153780515E-02  0.0000000000000E+00 -2.4987613987209E-01
 1.1477186361243E-01  2.4683790687997E-01 -2.6104354923625E+01  2.4003318197192E-02  0.0000000000000E+00 -2.3991878566228E-01
 1.1558896205351E-01  2.3712742278229E-01 -2.6344502500438E+01  2.2927868255296E-02  0.0000000000000E+00 -2.2992384987496E-01
 1.1640600920213E-01  2.2737779905126E-01 -2.6582341409017E+01  2.1848053160195E-02  0.0000000000000E+00 -2.1989378639012E-01
 1.1722300494003E-01  2.1759141735919E-01 -2.6817796974577E+01  2.0764125587098E-02  0.0000000000000E+00 -2.0983107691108E-01
 1.1803994915443E-01  2.0777068836557E-01 -2.7050795061187E+01  1.9676341570497E-02  0.0000000000000E+00 -1.9973822965699E-01
 1.1885684173801E-01  1.9791805046246E-01 -2.7281262109304E+01  1.8584960390620E-02  0.0000000000000E+00 -1.8961777802934E-01
 1.1967368258892E-01  1.8803596849201E-01 -2.7509125173270E+01  1.7490244456996E-02  0.0000000000000E+00 -1.7947227925308E-01
 1.2049047161082E-01  1.7812693243733E-01 -2.7734311958753E+01  1.6392459189157E-02  0.0000000000000E+00 -1.6930431299343E-01
 1.2130720871287E-01  1.6819345608806E-01 -2.7956750860082E+01  1.5291872894562E-02  0.0000000000000E+00 -1.5911647995013E-01
 1.2212389380977E-01  1.5823807568091E-01 -2.8176370997468E+01  1.4188756643852E-02  0.0000000000000E+00 -1.4891140042943E-01
 1.2294052682171E-01  1.4826334851709E-01 -2.8393102254069E+01  1.3083384143445E-02  0.0000000000000E+00 -1.3869171289548E-01
 1.2375710767442E-01  1.3827185155711E-01 -2.8606875312868E+01  1.1976031605593E-02  0.0000000000000E+00 -1.2846007250236E-01
 1.2457363629920E-01  1.2826617999470E-01 -2.8817621693338E+01  1.0866977615989E-02  0.0000000000000E+00 -1.1821914960795E-01
 1.2539011263284E-01  1.1824894581042E-01 -2.9025273787868E+01  9.7565029989765E-03  0.0000000000000E+00 -1.0797162827063E-01
 1.2620653661769E-01  1.0822277630671E-01 -2.9229764897902E+01  8.6448906804868E-03  0.0000000000000E+00 -9.7720204730517E-02
 1.2702290820167E-01  9.8190312625556E-02 -2.9431029269787E+01  7.5324255487610E-03  0.0000000000000E+00 -8.7467585876463E-02
 1.2783922733821E-01  8.8154208249549E-02 -2.9629002130269E+01  6.4193943129766E-03  0.0000000000000E+00 -7.7216487699864E-02
 1.2865549398628E-01  7.8117127488523E-02 -2.9823619721642E+01  5.3060853598704E-03  0.0000000000000E+00 -6.6969633737300E-02
 1.2947170811040E-01  6.8081743952333E-02 -3.0014819336482E+01  4.1927886084324E-03  0.0000000000000E+00 -5.6729753502614E-02
 1.3028786968061E-01  5.8050739011559E-02 -3.0202539351965E+01  3.0797953628212E-03  0.0000000000000E+00 -4.6499580910403E-02
 1.3110397867250E-01  4.8026800247336E-02 -3.0386719263730E+01  1.9673981635642E-03  0.0000000000000E+00 -3.6281852692275E-02
 1.3192003506713E-01  3.8012619891981E-02 -3.0567299719249E+01  8.5589063715221E-04  0.0000000000000E+00 -2.6079306807157E-02
 1.3273603885112E-01  2.8010893261471E-02 -3.0744222550685E+01 -2.5443265583443E-04  0.0000000000000E+00 -1.5894680847117E-02
 1.3355199001653E-01  1.8024317181216E-02 -3.0917430807210E+01 -1.3632763739747E-03  0.0000000000000E+00 -5.7307104403109E-03
 1.3436788856095E-01  8.0555884073510E-03 -3.1086868786742E+01 -2.4703445495301E-03  0.0000000000000E+00  4.4098723473887E-03
 1.3518373448742E-01 -1.8925979560729E-03 -3.1252482067085E+01 -3.5753407441018E-03  0.0000000000000E+00  1.4524340610896E-02
 1.3599952780443E-01 -1.1817550041963E-02 -3.1414217536438E+01 -4.6779682053149E-03  0.0000000000000E+00  2.4609974202916E-02
 1.3681526852590E-01 -2.1716580805487E-02 -3.1572023423246E+01 -5.7779300244330E-03  0.0000000000000E+00  3.4664061327822E-02
 1.3763095667120E-01 -3.1587009608753E-02 -3.1725849325366E+01 -6.8749292947179E-03  0.0000000000000E+00  4.4683900131012E-02
 1.3844659226506E-01 -4.1426163802872E-02 -3.1875646238523E+01 -7.9686692704936E-03  0.0000000000000E+00  5.4666800282321E-02
 1.3926217533761E-01 -5.1231380306405E-02 -3.2021366584026E+01 -9.0588535267634E-03  0.0000000000000E+00  6.4610084551914E-02
 1.4007770592433E-01 -6.1000007178307E-02 -3.2162964235722E+01 -1.0145186119192E-02  0.0000000000000E+00  7.4511090377142E-02
 1.4089318406603E-01 -7.0729405184126E-02 -3.2300394546160E+01 -1.1227371744426E-02  0.0000000000000E+00  8.4367171418977E-02
 1.4170860980883E-01 -8.0416949353736E-02 -3.2433614371944E+01 -1.2305115900581E-02  0.0000000000000E+00  9.4175699106520E-02
 1.4252398320412E-01 -9.0060030529240E-02 -3.2562582098246E+01 -1.3378125047743E-02  0.0000000000000E+00  1.0393406416804E-01
 1.4333930430854E-01 -9.9656056901744E-02 -3.2687257662462E+01 -1.4446106768391E-02  0.0000000000000E+00  1.1363967814727E-01
 1.4415457318395E-01 -1.0920245553498E-01 -3.2807602576981E+01 -1.5508769927613E-02  0.0000000000000E+00  1.2328997490331E-01
 1.4496978989741E-01 -1.1869667387519E-01 -3.2923579951058E+01 -1.6565824832969E-02  0.0000000000000E+00  1.3288241209307E-01
 1.4578495452112E-01 -1.2813618124481E-01 -3.3035154511749E+01 -1.7616983393878E-02  0.0000000000000E+00  1.4241447263444E-01
 1.4660006713242E-01 -1.3751847031941E-01 -3.3142292623913E+01 -1.8661959280394E-02  0.0000000000000E+00  1.5188366614906E-01
 1.4741512781373E-01 -1.4684105858611E-01 -3.3244962309239E+01 -1.9700468081254E-02  0.0000000000000E+00  1.6128753038351E-01
 1.4823013665251E-01 -1.5610148978174E-01 -3.3343133264299E+01 -2.0732227461073E-02  0.0000000000000E+00  1.7062363260708E-01
 1.4904509374125E-01 -1.6529733531013E-01 -3.3436776877587E+01 -2.1756957316536E-02  0.0000000000000E+00  1.7988957098549E-01
 1.4985999917742E-01 -1.7442619563684E-01 -3.3525866245557E+01 -2.2774379931470E-02  0.0000000000000E+00  1.8908297592873E-01
 1.5067485306339E-01 -1.8348570165960E-01 -3.3610376187609E+01 -2.3784220130665E-02  0.0000000000000E+00  1.9820151141214E-01
 1.5148965550647E-01 -1.9247351605391E-01 -3.3690283260040E+01 -2.4786205432346E-02  0.0000000000000E+00  2.0724287626942E-01
 1.5230440661879E-01 -2.0138733459227E-01 -3.3765565768928E+01 -2.5780066199108E-02  0.0000000000000E+00  2.1620480545641E-01
 1.5311910651730E-01 -2.1022488743533E-01 -3.3836203781933E+01 -2.6765535787254E-02  0.0000000000000E+00  2.2508507128434E-01
 1.5393375532370E-01 -2.1898394039451E-01 -3.3902179139023E+01 -2.7742350694375E-02  0.0000000000000E+00  2.3388148462189E-01
 1.5474835316441E-01 -2.2766229616497E-01 -3.3963475462091E+01 -2.8710250705052E-02  0.0000000000000E+00  2.4259189606469E-01
 1.5556290017052E-01 -2.3625779552666E-01 -3.4020078163466E+01 -2.9668979034593E-02  0.0000000000000E+00  2.5121419707117E-01
 1.5637739647775E-01 -2.4476831851412E-01 -3.4071974453308E+01 -3.0618282470610E-02  0.0000000000000E+00  2.5974632106408E-01
 1.5719184222638E-01 -2.5319178555241E-01 -3.4119153345876E+01 -3.1557911512422E-02  0.0000000000000E+00  2.6818624449657E-01
 1.5800623756120E-01 -2.6152615855911E-01 -3.4161605664658E+01 -3.2487620508084E-02  0.0000000000000E+00  2.7653198788192E-01
 1.5882058263149E-01 -2.6976944201141E-01 -3.4199324046376E+01 -3.3407167788952E-02  0.0000000000000E+00  2.8478161678638E-01
 1.5963487759093E-01 -2.7791968397679E-01 -3.4232302943830E+01 -3.4316315801709E-02  0.0000000000000E+00  2.9293324278385E-01
 1.6044912259756E-01 -2.8597497710709E-01 -3.4260538627610E+01 -3.5214831237678E-02  0.0000000000000E+00  3.0098502437203E-01
 1.6126331781374E-01 -2.9393345959476E-01 -3.4284029186649E+01 -3.6102485159370E-02  0.0000000000000E+00  3.0893516784930E-01
 1.6207746340608E-01 -3.0179331609066E-01 -3.4302774527630E+01 -3.6979053124154E-02  0.0000000000000E+00  3.1678192815158E-01
 1.6289155954538E-01 -3.0955277858284E-01 -3.4316776373242E+01 -3.7844315304898E-02  0.0000000000000E+00  3.2452360964850E-01
 1.6370560640658E-01 -3.1721012723530E-01 -3.4326038259280E+01 -3.8698056607560E-02  0.0000000000000E+00  3.3215856689870E-01
 1.6451960416869E-01 -3.2476369118628E-01 -3.4330565530605E+01 -3.9540066785570E-02  0.0000000000000E+00  3.3968520536329E-01
